Video Title,Comment,clean_Comment,Polarity,Subjectivity,Emotion,Sentiment
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Kalian semua warga banten yang dukung 01 mengharapkan apa dari 01?  Udah jelas 02 untuk kemajuan provinsi banten kita agar jauh lebih emas dan lebih bergairah 02 majuuuu terus aje megegek   saya doakan 02 menjadi gubernur Banten 2024 agar banten jauh lebih baik dari sebelumnya 🎉🎉🎉 02 gaskeun lurrrr,Kalian semua warga banten yang dukung mengharapkan apa dari 01? Udah jelas 02 untuk kemajuan provinsi banten kita agar jauh lebih emas dan lebih bergairah 02 majuuuu terus aje megegek saya doakan 02 menjadi gubernur Banten 2024 agar banten jauh lebih baik dari sebelumnya 🎉🎉🎉 02 gaskeun lurrrr,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Insyha allah yg akurat dan amanah 02 amiiin,Insyha allah akurat dan amanah 02 amiiin,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Soal implasi penjelasan bu airin ko keren,Soal implasi penjelasan airin ko keren,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Ga jelas visi misi 02 .yang ada haya mengungkit masalalu .ini Airin .lihat Tangsel yang pembangunan y yata .,jelas visi misi 02 .yang ada haya mengungkit masalalu .ini Airin .lihat Tangsel yang pembangunan y yata .,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"H. Ade core ke mr. Dim membuat bu Airin senyum2
1. Bagaimana melindungi perempuan dari kejahatan seksual
2. Kami keliling dari kampung ke kampung bukan panggung ke panggung
3. Stanting itu ada 2 (no. 2) gagal tumbuh fisiknya dan otaknya, wkwk
4. Kemiskinan Pandeglang tertinggi di Banten

Pak H.Ade kartu mati nya mr dim","H. Ade core ke mr. Dim membuat Airin senyum2 1. Bagaimana melindungi perempuan dari kejahatan seksual 2. Kami keliling dari kampung ke kampung bukan panggung ke panggung 3. Stanting itu ada 2 (no. 2) gagal tumbuh fisiknya dan otaknya, wkwk 4. Kemiskinan Pandeglang tertinggi di Banten Pak H.Ade kartu mati mr dim",-0.296,1.0,happy,Negatif
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Pasangan nomor 2 ni belum siap buat debat.,pasangan nomor 2 ni debat .,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,ah cuma PDA obral janji doang,ah pda obral janji doang,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Cantik rupa semoga menandakan cantik akhlak dan aqidah menghasilkan cantik cara memimpin dengan keilmuan yang mumpuni di sertai iman untuk amanah ,adil dan bijaksana, menghantarkan banten menuju masa depan amar ma'ruf nahi mungkar, aamiin. 
🇮🇩❤ Ibu Airin Rahmi diany dan Bapak Ade Sumardi❤🇮🇩
Banten percaya pada anda berdua.
Baarakallahu fiikum","Cantik rupa semoga menandakan cantik akhlak dan aqidah menghasilkan cantik cara memimpin dengan keilmuan yang mumpuni di sertai iman untuk amanah ,adil dan bijaksana, menghantarkan banten menuju masa depan amar ma'ruf nahi mungkar, aamiin. 🇮🇩❤ Ibu Airin Rahmi diany dan Bapak Ade Sumardi❤🇮🇩 Banten percaya pada anda berdua. Baarakallahu fiikum",0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Yg 1 disetir partai yg 1 dinasti,disetir partai dinasti,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Lanjut bu,tolong perhatikan honorer kemenag,jngn keluarga saja","bu , tolong perhatikan honorer kemenag , jngn keluarga",0.4019,1.0,happy,Positif
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Ibu airin sdh berpengalaman seperti tangerang selatan,Ibu airin berpengalaman seperti tangerang selatan,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Bersabar lebih baik semoga Allah mengabulkan hajat Bu Airin dan pa ade,Bersabar lebih baik semoga Allah mengabulkan hajat Airin dan pa ade,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Ibujangantakutsayamendukumu,ibujangantakutsayamendukumu,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Keren banget cara bicara ny bu airin 😊,Keren banget cara bicara airin 😊,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Saya dukung Airin yang lain SINGKIRIN DULU 😂😁,dukung airin singkirin 😂😁,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Saya sebagai warga tangerang asli sangat menginginkan tangerang pisah dari banten,karena di banten selama masih ada 3 DINASTI yaitu, Dinasti Atut,Dinasti Jayabaya,Dinasti Dimyati di jamin banten ga akan pernah maju,jadi yg saya inginkan adalah Tangerang Raya pisah dari Banten.","Saya sebagai warga tangerang asli sangat menginginkan tangerang pisah dari banten,karena di banten selama masih ada 3 DINASTI yaitu, Dinasti Atut,Dinasti Jayabaya,Dinasti Dimyati di jamin banten akan pernah maju,jadi saya inginkan adalah Tangerang Raya pisah dari Banten.",0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Siapapun pemimpin nya dinasti banten tidak akan maju ...,Siapapun pemimpin dinasti banten tidak akan maju ...,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Andra dimyati,andra dimyati,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,sama aja semua nya kalo udah naik mah ga bakal inget ke rakyat ... hehehe semua hanya janji palsu ..,sama aja semua kalo udah naik bakal inget ke rakyat ... hehehe semua hanya janji palsu ..,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"😂😂,, pa andra slah pilih wakilnya kayanya ni,,, jadi semua masyarakat senengnya sama ibu airin semua deh,,, coba pa andra jadi wakil bu airin main cihuuy kayanya,,","😂😂,, pa andra slah pilih wakilnya kayanya ni,,, jadi semua masyarakat senengnya sama ibu airin semua deh,,, coba pa andra jadi wakil airin main cihuuy kayanya,,",0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Korupsi bae parangsa aing anu di omong na, 😂","Korupsi parangsa aing anu di omong na, 😂",0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Doakan untuk selalu istiqomah
Doakan untuk bisa terus amanah......

Ketika rakyat Banten mendoakan dua pesan beliau... mudah2an ketika jadi Banten 1.. doa rakyat Banten menjadi amunisi untuk Banten maju bersama tanpa syarat",Doakan untuk selalu istiqomah Doakan untuk bisa terus amanah...... Ketika rakyat Banten mendoakan dua pesan beliau... mudah2an ketika jadi Banten 1.. doa rakyat Banten menjadi amunisi untuk Banten maju bersama tanpa syarat,-0.5106,1.0,anger,Negatif
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Mari kita tumbangkn pasangan. Andra jngn sampai smpe menang Banten tetap Airin yg trbaik,Mari kita tumbangkn pasangan. Andra jngn sampai smpe menang Banten tetap Airin trbaik,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Semoga menang ibu Airin ya Allah ak mendukung mu,Semoga menang ibu Airin Allah ak mendukung mu,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Adidas anak didik dasco  dah mulai main  TDK seportip,Adidas anak didik dasco mulai main seportip,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,banyak janji dulu kemanaajah,janji kemanaajah,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"kata-kata penutup Debat pasangan Airin - Ade mengena di hati... semoga Allah mengabulkan segala hajat no 1,, Amiiin","kata-kata penutup Debat pasangan Airin - Ade mengena di hati... semoga Allah mengabulkan segala hajat 1,, Amiiin",0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Ibu Airin dan BPK Ade menang menang menang,airin bpk ade menang menang menang,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Hadeuhh bawa bawa nama prabowo terus,hadeuhh bawa bawa nama prabowo,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Kayanya ibu airin yg biasa  menang,Kayanya ibu airin biasa menang,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,No 1 yes,yes,0.4019,1.0,happy,Positif
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"""NO.1 BERKELILING DARI KAMPUNG KE KAMPUNG, BUKAN PANGGUNG KE PANGGUNG"" MANTAP AIRIN, ADE, MENANG, MENANG, MENANG !!!","`` no.1 berkeliling kampung kampung , panggung panggung '' mantap airin , ade , menang , menang , menang ! ! !",0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Anti dimyati,anti dimyati,-0.3182,1.0,happy,Negatif
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Yg korupsi wakilnya😂,korupsi wakilnya😂,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Pak andra coba pake peci supaya keliatan sopan ini banten loh kota santri,andra coba pake peci keliatan sopan banten loh kota santri,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,sumangat untuk pak dimyati dan andra soni salam dari wong pontang tirtayasa,sumangat dimyati andra soni salam pontang tirtayasa,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"S
Suara pakuhaji untuk bu arin semangat bu airin",S Suara pakuhaji untuk arin semangat airin,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Tangsel❤ Airin,tangsel❤ airin,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Mudah mudahan keyakinan sya untuk mendukung ibu Airin Ade menjadi gubernur, jadi kenyataan 🤲","Mudah mudahan keyakinan untuk mendukung ibu Airin Ade menjadi gubernur, jadi kenyataan 🤲",0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin ade pas banget pilihan kita,Airin ade banget pilihan kita,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,02 nte nyambung😂,02 nte nyambung😂,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Mana nih pendukung andra,ko diem""bae tunjukan pesonamu,bu airin yes yes yes andra now now now..","Mana pendukung andra,ko diem""bae tunjukan pesonamu,bu airin yes yes yes andra now now now..",0.7964,1.0,sadness,Positif
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,bu arin ade di jamin 1000%menang...amin🤲🤲🤲,arin ade di jamin 1000%menang...amin🤲🤲🤲,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,02😂,02😂,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,hidup arin ade semangt terus,hidup arin ade semangt,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin menang ❤,airin menang ❤,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Ibu airin ade ruhay pokona mah  pasti menang,Ibu airin ade ruhay pokona pasti menang,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,",banyak yang komen ini itu, kalau komen tu yang bermanfaat sih ini lah itu lah siapapun gubenur kita yang menang tolong berantas yang nama nya mau masuk kerja harus bayar ? kalau rakyat nya kerja pasti ga sda yang miskin,,,,,,,,jaman sekarang jaman nya uang yang merah,,,,kita itu udah di perbudak dengan uang, ada uang urusan lancar",",banyak yang komen ini itu, kalau komen tu yang bermanfaat sih ini lah itu lah siapapun gubenur kita yang menang tolong berantas yang nama mau masuk kerja harus bayar ? kalau rakyat kerja pasti sda yang miskin,,,,,,,,jaman sekarang jaman uang yang merah,,,,kita itu udah di perbudak dengan uang, ada uang urusan lancar",0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Bajunya ga ganti2 krn dari dukunnya.hehehe😊,Bajunya ganti2 krn dari dukunnya.hehehe😊,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,1:43:14 epic moment bu airin😍,1:43:14 epic moment airin😍,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,1:43:01 epic moment bu airin❤,1:43:01 epic moment airin❤,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,09% Airin istri koruptor dan tetehnya jg koruptor Banten mau Ter ulang lg di pegang keluarga korup yg dukung itu kayanya pingin koruptor jg ya.biar aman dan sidem koroptornya.ya Rob.....,09% Airin istri koruptor dan tetehnya jg koruptor Banten mau Ter ulang lg di pegang keluarga korup dukung itu kayanya pingin koruptor jg ya.biar aman dan sidem koroptornya.ya Rob.....,-0.5574,1.0,anger,Negatif
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Ga ad bukti Dimyati tukang ngibul  alias bohong,ad bukti Dimyati tukang ngibul alias bohong,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Datang dari kampung ke kampung, silaturahmi dengan cara yg sederhana.. 01👍,, 02 dri panggung ke panggung","Datang dari kampung ke kampung, silaturahmi dengan cara sederhana.. 01👍,, 02 dri panggung ke panggung",0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Insa allah airin gubernur banten,insa allah airin gubernur banten,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Airin -ade..,, ngapain yg lain.","Airin -ade..,, ngapain lain.",0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Saya siap mendukung bu airin bareng selatan,Saya siap mendukung airin bareng selatan,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,ibu Airin Ade pakeannya lebih santun,airin ade pakeannya santun,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin Ade,airin ade,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Insyaallah  Bu Airin n H. Ade, Gubernur N Wagub Banten... Aamiin","Insyaallah Airin n H. Ade, Gubernur N Wagub Banten... Aamiin",0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Menyala ibukuh airin rachmi diany ibu pasti menang amin,menyala ibukuh airin rachmi diany menang amin,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Baju biru kok ga jelas ya,Baju biru kok jelas,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Dimyati bukannya dari PKS  ya....malu diiihhh inget pilpres 😂😂😂 nyebut Prabowo nya sok akrab bgt,Dimyati bukannya dari PKS ya....malu diiihhh inget pilpres 😂😂😂 nyebut Prabowo sok akrab bgt,0.3182,1.0,anger,Positif
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,90% dukung Airin,90 % dukung airin,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Banten butuh sosok pemimpin yg tdk cemas yg tdk khawatir,banten butuh pemimpin yg memberikan solusi yg resional pro rakyat,bukan pendukung dan mendukung,yg saya amatin dan sya nialo dri debat pertama sampai debat kedua,airin dan ade lah sangat luar biasa cermat cerdas dan pandai Banten butuh sosok pemimpin sprti bu airin dan pak ade,.jgn melihat seseorang dri sisilan keluarga'nya walaupun bu airin katagori keluarga besar HJ Cahsan sohib dan bu atut yg terkenal korupsi dan dinasti'nya tetapi beliu arin Rachmy Diani adalah sosok perempuan yg cermat cerdas dan pandai dia bersih adaptif tdk pernah ikut""korupsi lihat tangsel tempat jin buang ank skrng berubah menjadi gedung""yg tinggi jalan berkualitas masyarakat lebih baik dri yg sblm""nya berkat airin yg merubah tangsel menjadi daerah yg luar biasa,mari bersama""berfikir utk masa depan Banten demi terciptanya sosok pemimpin yg luar biasa,cermatin amatin analisis jgn mudah tergiur oleh uang jgn mudah terprovokasi dan mudah di doktrisasi,sayangin banten mu jaga banten mu lindung banten mu dgn pilihan suara hati kalian tolak politik uang tolak doktrinsasi oleh janji""manis","Banten butuh sosok pemimpin cemas khawatir,banten butuh pemimpin memberikan solusi resional pro rakyat,bukan pendukung dan mendukung,yg saya amatin dan nialo dri debat pertama sampai debat kedua,airin dan ade lah sangat luar biasa cermat cerdas dan pandai Banten butuh sosok pemimpin sprti airin dan pak ade,.jgn melihat seseorang dri sisilan keluarga'nya walaupun airin katagori keluarga besar Cahsan sohib dan atut terkenal korupsi dan dinasti'nya tetapi beliu arin Rachmy Diani adalah sosok perempuan cermat cerdas dan pandai dia bersih adaptif pernah ikut""korupsi lihat tangsel tempat jin buang ank skrng berubah menjadi gedung""yg tinggi jalan berkualitas masyarakat lebih baik dri sblm""nya berkat airin merubah tangsel menjadi daerah luar biasa,mari bersama""berfikir masa depan Banten demi terciptanya sosok pemimpin luar biasa,cermatin amatin analisis mudah tergiur oleh uang mudah terprovokasi dan mudah di doktrisasi,sayangin banten mu jaga banten mu lindung banten mu dgn pilihan suara hati kalian tolak politik uang tolak doktrinsasi oleh janji""manis",0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Mantap  bang andra,Mantap bang andra,0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Kasihan kosong satu,,baju y g ganti"".😂","Kasihan kosong satu,,baju y ganti"".😂",0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,No 2..❤,2..❤,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Bu Airin orangnya cerdas pintar mudah2an banten ditangan bu airin banten akan menjadi lebih maju,Airin orangnya cerdas pintar mudah2an banten ditangan airin banten akan menjadi lebih maju,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Airin itu seirang ibu yg handal dan tdk pernah ngejek apakagi larang org 01mantap ,,andra dan dim ngomongin korupsi aja itu tanda dua takut kakah","Airin itu seirang ibu handal dan pernah ngejek apakagi larang 01mantap ,,andra dan dim ngomongin korupsi aja itu tanda dua takut kakah",0.0,1.0,fear,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,02 tetep di hati,02 tetep hati,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,ngomong ngomong tidak korupsi dumyati aja pernah korupsi,ngomong ngomong korupsi dumyati aja korupsi,0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin bukan yg lain,Airin bukan lain,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Rokok bisa penyebab inflasi,..Kandidat no 2,..Moso sich...,yg paling tepat itu,..Upah minim,..Smentra harga pangan tinggi Bos....😂😂😂","Rokok bisa penyebab inflasi,..Kandidat 2,..Moso sich...,yg paling tepat itu,..Upah minim,..Smentra harga pangan tinggi Bos....😂😂😂",0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,ANDRA SONI _ SEKOLAH GERATIS PERCUMA KALO NGANGGUR MAH,ANDRA SONI _ SEKOLAH GERATIS PERCUMA KALO NGANGGUR,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,02 ke pedean gasken bu airin kami bersama bu airin,02 ke pedean gasken airin kami bersama airin,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Debat terbaik, karena saling adu gagasan bukan adu aib🤕","debat terbaik , adu gagasan adu aib🤕",0.0,1.0,anger,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"02 yang di bahas korupsi korupsi terus, coba di cek bupati pandeglang apa yakin bersih","02 bahas korupsi korupsi , coba cek bupati pandeglang bersih",0.0,1.0,happy,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,no 1 yg cocok,cocok,0.0,1.0,sadness,Netral
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Menyala 02 serang hadir,menyala 02 serang hadir,0.0,1.0,sadness,Netral
